"No.","Time","Source","Destination","Protocol","Length","Info"
"2384","7.462098635","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2385","7.462098658","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2386","7.462098681","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2387","7.462098704","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2388","7.462098728","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2389","7.462167013","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2390","7.462167039","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2391","7.462167075","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2392","7.462167100","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2393","7.462167123","142.250.75.174","192.168.126.132","QUIC","72","Protected Payload (KP0)"
"2394","7.462366372","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2395","7.462513847","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2396","7.463822543","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2397","7.463822760","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2398","7.463822786","82.102.156.13","192.168.126.132","QUIC","638","Protected Payload (KP0)"
"2399","7.463822812","82.102.156.13","192.168.126.132","QUIC","72","Protected Payload (KP0)"
"2400","7.466131350","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2401","7.466601471","142.250.75.174","192.168.126.132","QUIC","80","Protected Payload (KP0)"
"2402","7.466601640","142.250.75.174","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"2403","7.467117350","192.168.126.132","142.250.75.174","QUIC","78","Protected Payload (KP0), DCID=f350abba01491602"
"2404","7.471088530","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2405","7.471249242","192.168.126.132","142.250.75.174","QUIC","75","Protected Payload (KP0), DCID=f350abba01491602"
"2406","7.474608404","142.250.75.68","192.168.126.132","QUIC","1292","Initial, SCID=f1d0f81a473a8fbc, PKN: 6, CRYPTO, PADDING"
"2407","7.474608678","142.250.75.68","192.168.126.132","QUIC","448","Protected Payload (KP0)"
"2408","7.474680566","142.250.75.68","192.168.126.132","QUIC","886","Protected Payload (KP0)"
"2409","7.474680595","142.250.75.68","192.168.126.132","QUIC","222","Protected Payload (KP0)"
"2410","7.474680628","142.250.75.68","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"2411","7.474723525","142.250.75.174","192.168.126.132","QUIC","80","Protected Payload (KP0)"
"2412","7.474723551","142.250.75.174","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"2413","7.475201957","192.168.126.132","142.250.75.68","QUIC","120","Handshake, DCID=f1d0f81a473a8fbc"
"2414","7.475358623","192.168.126.132","142.250.75.68","QUIC","73","Protected Payload (KP0), DCID=f1d0f81a473a8fbc"
"2415","7.479411893","192.168.126.132","142.250.75.174","QUIC","79","Protected Payload (KP0), DCID=f350abba01491602"
"2416","7.493729434","142.250.75.174","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"2417","7.493729705","142.250.75.68","192.168.126.132","QUIC","162","Protected Payload (KP0)"
"2418","7.493729728","142.250.75.68","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"2419","7.494224763","192.168.126.132","142.250.75.68","QUIC","73","Protected Payload (KP0), DCID=f1d0f81a473a8fbc"
"2420","7.507372821","142.250.75.174","192.168.126.132","QUIC","571","Protected Payload (KP0)"
"2421","7.507983364","192.168.126.132","142.250.75.174","QUIC","89","Protected Payload (KP0), DCID=f350abba01491602"
"2422","7.512265950","142.250.75.174","192.168.126.132","QUIC","65","Protected Payload (KP0)"
"2423","7.515896951","192.168.126.132","142.250.75.174","QUIC","75","Protected Payload (KP0), DCID=f350abba01491602"
"2424","7.520141428","192.168.126.132","142.250.75.68","QUIC","74","Protected Payload (KP0), DCID=f1d0f81a473a8fbc"
"2425","7.520380632","142.250.75.174","192.168.126.132","QUIC","73","Protected Payload (KP0)"
"2426","7.523950372","192.168.126.132","142.250.75.174","QUIC","75","Protected Payload (KP0), DCID=f350abba01491602"
"2427","7.536062362","142.250.75.68","192.168.126.132","QUIC","875","Protected Payload (KP0)"
"2428","7.536062689","142.250.75.68","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"2429","7.536604060","192.168.126.132","142.250.75.68","QUIC","77","Protected Payload (KP0), DCID=f1d0f81a473a8fbc"
"2430","7.557674070","142.250.75.68","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"2431","7.758989108","192.168.126.132","142.250.75.68","QUIC","71","Protected Payload (KP0), DCID=f1d0f81a473a8fbc"
"2432","7.793027621","192.168.126.132","142.250.75.162","QUIC","1292","Initial, DCID=9c1e17d715fd7bb2, PKN: 1, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO"
"2433","7.793121805","192.168.126.132","142.250.75.162","QUIC","1292","Initial, DCID=9c1e17d715fd7bb2, PKN: 2, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING"
"2434","7.795029090","192.168.126.132","142.250.75.68","QUIC","77","Protected Payload (KP0), DCID=f1d0f81a473a8fbc"
"2435","7.795979439","142.250.75.68","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"2436","7.797862905","192.168.126.132","192.168.126.2","DNS","87","Standard query 0x0505 A www.google.co.il OPT"
"2437","7.798586727","192.168.126.132","192.168.126.2","DNS","87","Standard query 0x3ba7 HTTPS www.google.co.il OPT"
"2438","7.799537813","192.168.126.132","142.250.75.162","QUIC","122","0-RTT, DCID=9c1e17d715fd7bb2"
"2439","7.799797156","192.168.126.132","142.250.75.162","QUIC","1268","0-RTT, DCID=9c1e17d715fd7bb2"
"2440","7.809359196","142.250.75.162","192.168.126.132","QUIC","82","Initial, SCID=fc1e17d715fd7bb2, PKN: 1, ACK"
"2441","7.809359759","142.250.75.162","192.168.126.132","QUIC","1292","Initial, SCID=fc1e17d715fd7bb2, PKN: 2, ACK, PADDING"
"2442","7.811974810","192.168.126.2","192.168.126.132","DNS","147","Standard query response 0x3ba7 HTTPS www.google.co.il SOA ns1.google.com OPT"
"2443","7.811975012","192.168.126.2","192.168.126.132","DNS","103","Standard query response 0x0505 A www.google.co.il A 142.250.75.35 OPT"
"2444","7.812837020","192.168.126.132","142.250.75.35","QUIC","1292","Initial, DCID=7514a220b735eddf, PKN: 1, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING"
"2445","7.812920514","192.168.126.132","142.250.75.35","QUIC","1292","Initial, DCID=7514a220b735eddf, PKN: 2, PADDING, PING, PADDING, PING, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, PING, CRYPTO"
"2446","7.828377308","192.168.126.132","142.250.75.162","QUIC","1292","Initial, DCID=fc1e17d715fd7bb2, PKN: 6, PADDING, PING, PADDING"
"2447","7.831817499","142.250.75.35","192.168.126.132","QUIC","82","Initial, SCID=f514a220b735eddf, PKN: 1, ACK"
"2448","7.831817811","142.250.75.35","192.168.126.132","QUIC","1292","Initial, SCID=f514a220b735eddf, PKN: 2, ACK, PADDING"
"2449","7.831817862","142.250.75.35","192.168.126.132","QUIC","1292","Initial, SCID=f514a220b735eddf, PKN: 3, CRYPTO, PADDING"
"2450","7.831817887","142.250.75.35","192.168.126.132","QUIC","1292","Initial, SCID=f514a220b735eddf, PKN: 4, CRYPTO, PADDING"
"2451","7.831817913","142.250.75.68","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"2452","7.832930893","192.168.126.132","142.250.75.35","QUIC","1292","Initial, DCID=f514a220b735eddf, PKN: 3, ACK, PADDING"
"2453","7.841840848","192.168.126.132","142.250.75.35","TCP","74","52678  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3291322668 TSecr=0 WS=128"
"2454","7.850216897","142.250.75.162","192.168.126.132","QUIC","1292","Initial, SCID=fc1e17d715fd7bb2, PKN: 3, ACK, PADDING"
"2455","7.853772074","192.168.126.132","142.250.75.35","QUIC","79","Handshake, DCID=f514a220b735eddf"
"2456","7.856489158","142.250.75.35","192.168.126.132","TCP","60","443  >  52678 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2457","7.856533703","192.168.126.132","142.250.75.35","TCP","54","52678  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2458","7.857050796","192.168.126.132","142.250.75.35","TLSv1.3","1876","Client Hello (SNI=www.google.co.il)"
"2459","7.857516658","142.250.75.35","192.168.126.132","TCP","60","443  >  52678 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"2460","7.857516796","142.250.75.35","192.168.126.132","TCP","60","443  >  52678 [ACK] Seq=1 Ack=1823 Win=64240 Len=0"
"2461","7.858820944","142.250.75.162","192.168.126.132","QUIC","1292","Initial, SCID=fc1e17d715fd7bb2, PKN: 4, CRYPTO, PADDING"
"2462","7.858821141","142.250.75.162","192.168.126.132","QUIC","340","Protected Payload (KP0)"
"2463","7.861230701","192.168.126.132","142.250.75.162","QUIC","1292","Initial, DCID=fc1e17d715fd7bb2, PKN: 7, ACK, PADDING"
"2464","7.861514034","192.168.126.132","142.250.75.162","QUIC","120","Handshake, DCID=fc1e17d715fd7bb2"
"2465","7.865122383","142.250.75.162","192.168.126.132","QUIC","994","Protected Payload (KP0)"
"2466","7.865122652","142.250.75.162","192.168.126.132","QUIC","81","Protected Payload (KP0)"
"2467","7.865122689","142.250.75.162","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"2468","7.865791813","192.168.126.132","142.250.75.162","QUIC","73","Protected Payload (KP0), DCID=fc1e17d715fd7bb2"
"2469","7.874275095","192.168.126.132","142.250.75.65","QUIC","1292","Initial, DCID=4c8e3a0ccf7d8626, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO"
"2470","7.874403509","192.168.126.132","142.250.75.65","QUIC","1292","Initial, DCID=4c8e3a0ccf7d8626, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING"
"2471","7.875424268","142.250.75.162","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"2472","7.875424509","142.250.75.162","192.168.126.132","QUIC","162","Protected Payload (KP0)"
"2473","7.879099373","192.168.126.132","142.250.75.162","QUIC","73","Protected Payload (KP0), DCID=fc1e17d715fd7bb2"
"2474","7.879395116","192.168.126.132","82.102.156.13","QUIC","1183","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2475","7.879903672","142.250.75.35","192.168.126.132","QUIC","1292","Handshake, SCID=f514a220b735eddf"
"2476","7.880270741","192.168.126.132","142.250.75.65","QUIC","124","0-RTT, DCID=4c8e3a0ccf7d8626"
"2477","7.880500527","192.168.126.132","142.250.75.65","QUIC","921","0-RTT, DCID=4c8e3a0ccf7d8626"
"2478","7.880691911","192.168.126.132","142.250.75.65","QUIC","204","0-RTT, DCID=4c8e3a0ccf7d8626"
"2479","7.880789416","192.168.126.132","142.250.75.65","QUIC","206","0-RTT, DCID=4c8e3a0ccf7d8626"
"2480","7.882017904","192.168.126.132","142.250.75.35","QUIC","82","Handshake, DCID=f514a220b735eddf"
"2481","7.883720784","142.250.75.35","192.168.126.132","QUIC","1292","Handshake, SCID=f514a220b735eddf"
"2482","7.883720968","142.250.75.35","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"2483","7.883720993","142.250.75.35","192.168.126.132","QUIC","110","Protected Payload (KP0)"
"2484","7.886155202","192.168.126.132","142.250.75.35","QUIC","82","Handshake, DCID=f514a220b735eddf"
"2485","7.888874316","192.168.126.132","142.250.75.35","QUIC","125","Handshake, DCID=f514a220b735eddf"
"2486","7.889037035","192.168.126.132","142.250.75.35","QUIC","109","Protected Payload (KP0), DCID=f514a220b735eddf"
"2487","7.889317523","192.168.126.132","142.250.75.35","QUIC","74","Protected Payload (KP0), DCID=f514a220b735eddf"
"2488","7.889507772","192.168.126.132","142.250.75.35","QUIC","1224","Protected Payload (KP0), DCID=f514a220b735eddf"
"2489","7.891802775","142.250.75.65","192.168.126.132","QUIC","82","Initial, SCID=ec8e3a0ccf7d8626, PKN: 1, ACK"
"2490","7.891803032","142.250.75.65","192.168.126.132","QUIC","1292","Initial, SCID=ec8e3a0ccf7d8626, PKN: 2, ACK, PADDING"
"2491","7.891803057","82.102.156.13","192.168.126.132","QUIC","167","Protected Payload (KP0)"
"2492","7.891803080","82.102.156.13","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"2493","7.895269757","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2494","7.895270073","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2495","7.895270096","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2496","7.895270119","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2497","7.895270141","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2498","7.895270163","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2499","7.895270187","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2500","7.895270208","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2501","7.895313394","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2502","7.895313425","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2503","7.895313453","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2504","7.897826800","192.168.126.132","82.102.156.13","QUIC","78","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2505","7.902714944","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2506","7.905826244","192.168.126.132","142.250.75.162","QUIC","74","Protected Payload (KP0), DCID=fc1e17d715fd7bb2"
"2507","7.913918728","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2508","7.913919081","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2509","7.913919121","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2510","7.913919146","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2511","7.913919170","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2512","7.913919196","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2513","7.913919218","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2514","7.913919243","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2515","7.913943037","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2516","7.913943063","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2517","7.913943097","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2518","7.913943121","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2519","7.913943146","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2520","7.913943170","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2521","7.913943194","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2522","7.913943227","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2523","7.913968372","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2524","7.914234166","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2525","7.914624703","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2526","7.914624861","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2527","7.914624897","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2528","7.914624969","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2529","7.914693901","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2530","7.918127291","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2531","7.918127828","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2532","7.918127866","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2533","7.918127902","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2534","7.918127938","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2535","7.918127975","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2536","7.918128011","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2537","7.918128048","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2538","7.918203130","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2539","7.918203295","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2540","7.918203342","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2541","7.918203378","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2542","7.918380348","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2543","7.918380593","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2544","7.918592592","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2545","7.918592841","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2546","7.918592880","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2547","7.918592920","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2548","7.918592960","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2549","7.918592999","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2550","7.918593039","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2551","7.918593079","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2552","7.918723936","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2553","7.918846811","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2554","7.918846973","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2555","7.918847028","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2556","7.918857083","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2557","7.918945213","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2558","7.921753086","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2559","7.921753531","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2560","7.922505739","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2561","7.922823174","192.168.126.132","142.250.75.65","QUIC","1292","Initial, DCID=ec8e3a0ccf7d8626, PKN: 8, PADDING, PING, PADDING"
"2562","7.925234908","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2563","7.925235100","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2564","7.925235129","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2565","7.925235155","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2566","7.925235180","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2567","7.925320244","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2568","7.925320273","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2569","7.925456532","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2570","7.925707863","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2571","7.925707984","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2572","7.925708018","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2573","7.925761472","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2574","7.925761501","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2575","7.925761525","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2576","7.925761563","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2577","7.925761596","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2578","7.925824576","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2579","7.925824606","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2580","7.925905530","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2581","7.925917368","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2582","7.925917406","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2583","7.925917438","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2584","7.928004953","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2585","7.928006546","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2586","7.928006570","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2587","7.928006596","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2588","7.928006619","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2589","7.928006644","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2590","7.928006668","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2591","7.928006694","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2592","7.928114551","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2593","7.928114579","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2594","7.928114612","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2595","7.928114639","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2596","7.928568055","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2597","7.928740868","142.250.75.35","192.168.126.132","QUIC","1046","Protected Payload (KP0)"
"2598","7.928741016","142.250.75.35","192.168.126.132","QUIC","163","Protected Payload (KP0)"
"2599","7.928741102","142.250.75.35","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"2600","7.928741155","142.250.75.162","192.168.126.132","QUIC","162","Protected Payload (KP0)"
"2601","7.928741191","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2602","7.928747432","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2603","7.928935712","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2604","7.928935867","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2605","7.928935908","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2606","7.929080602","192.168.126.132","142.250.75.35","QUIC","76","Protected Payload (KP0), DCID=f514a220b735eddf"
"2607","7.929144237","192.168.126.132","142.250.75.35","QUIC","75","Protected Payload (KP0), DCID=f514a220b735eddf"
"2608","7.929198590","192.168.126.132","142.250.75.35","QUIC","75","Protected Payload (KP0), DCID=f514a220b735eddf"
"2609","7.929241941","192.168.126.132","142.250.75.162","QUIC","75","Protected Payload (KP0), DCID=fc1e17d715fd7bb2"
"2610","7.931861086","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2611","7.933087877","142.250.75.162","192.168.126.132","QUIC","744","Protected Payload (KP0)"
"2612","7.933747911","192.168.126.132","142.250.75.162","QUIC","79","Protected Payload (KP0), DCID=fc1e17d715fd7bb2"
"2613","7.934020499","192.168.126.132","142.250.75.162","QUIC","82","Protected Payload (KP0), DCID=fc1e17d715fd7bb2"
"2614","7.935093438","142.250.75.65","192.168.126.132","QUIC","1292","Initial, SCID=ec8e3a0ccf7d8626, PKN: 3, ACK, PADDING"
"2615","7.935093642","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2616","7.935093679","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2617","7.935093714","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2618","7.935093751","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2619","7.935093787","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2620","7.938588547","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f02dc1e28d0e7f13"
"2621","7.940366421","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2622","7.940366784","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2623","7.940366820","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2624","7.940366856","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2625","7.940366893","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2626","7.940366929","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2627","7.940366965","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2628","7.940367001","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2629","7.940394192","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2630","7.940394229","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2631","7.940394264","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2632","7.940394303","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2633","7.940394339","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2634","7.940394374","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2635","7.940394411","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2636","7.940394447","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2637","7.940459274","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2638","7.940459406","142.250.75.162","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"2639","7.941139297","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2640","7.941139518","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2641","7.941139553","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
