"No.","Time","Source","Destination","Protocol","Length","Info"
"4785","9.330357520","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4786","9.330357558","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4787","9.330357594","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4788","9.332964583","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4789","9.333157506","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4790","9.333316039","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4791","9.333531347","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4792","9.336840542","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4793","9.337551150","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4794","9.338781380","192.168.126.132","142.250.75.142","QUIC","1231","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"4795","9.341108291","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4796","9.362232266","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4797","9.362232602","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4798","9.362232647","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4799","9.362232673","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4800","9.362232702","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4801","9.362232730","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4802","9.362323210","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4803","9.362323244","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4804","9.362323269","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4805","9.362323294","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4806","9.362323318","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4807","9.362323344","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4808","9.362323380","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4809","9.362323405","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4810","9.362497201","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4811","9.362497235","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4812","9.362570066","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4813","9.362570100","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4814","9.362625407","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4815","9.362625442","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4816","9.363310407","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4817","9.363310483","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4818","9.363310524","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4819","9.363310561","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4820","9.363310634","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4821","9.363424342","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4822","9.363424412","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4823","9.364036397","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4824","9.364036490","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4825","9.364036549","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4826","9.364036582","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4827","9.364036614","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4828","9.364036641","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4829","9.364036667","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4830","9.364036693","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4831","9.364057110","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4832","9.364057145","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4833","9.364057175","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4834","9.364057207","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4835","9.364057234","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4836","9.364057260","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4837","9.364057286","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4838","9.364151499","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4839","9.364151533","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4840","9.364151564","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4841","9.364151596","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4842","9.364151627","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4843","9.364151658","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4844","9.364151689","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4845","9.364151725","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4846","9.364159568","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4847","9.364159596","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4848","9.364159618","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4849","9.364159642","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4850","9.364159667","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4851","9.364159691","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4852","9.364159713","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4853","9.364159735","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4854","9.364193031","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4855","9.364193064","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4856","9.364193096","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4857","9.364193127","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4858","9.364193159","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4859","9.364193184","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4860","9.364372960","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4861","9.364373040","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4862","9.364373072","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"4863","9.364373105","142.250.75.142","192.168.126.132","QUIC","72","Protected Payload (KP0)"
"4864","9.366784374","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4865","9.366962002","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4866","9.367057526","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4867","9.371638588","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4868","9.373049357","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4869","9.373204504","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4870","9.373312101","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4871","9.373373368","192.168.126.132","142.250.75.142","QUIC","75","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"4872","9.376870901","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4873","9.390072881","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4874","9.390073440","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4875","9.390073473","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4876","9.390073499","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4877","9.390073523","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4878","9.390073548","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4879","9.390073575","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4880","9.390155281","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4881","9.390155307","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4882","9.390155331","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4883","9.390155354","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4884","9.390155387","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4885","9.390155410","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4886","9.390155435","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4887","9.390155458","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4888","9.390897794","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4889","9.392645509","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4890","9.392645744","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4891","9.394016514","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4892","9.397900451","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4893","9.397900811","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4894","9.397900857","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4895","9.397900881","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4896","9.397900905","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4897","9.397900930","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4898","9.397900955","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4899","9.397995640","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4900","9.397995666","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4901","9.397995698","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4902","9.397995722","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4903","9.397995755","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4904","9.397995780","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4905","9.397995804","82.102.156.13","192.168.126.132","QUIC","1228","Protected Payload (KP0)"
"4906","9.398153396","82.102.156.13","192.168.126.132","QUIC","1285","Protected Payload (KP0)"
"4907","9.398153423","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4908","9.398153447","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4909","9.398599233","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4910","9.399626459","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4911","9.399626652","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4912","9.399626690","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4913","9.399626713","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4914","9.402886029","192.168.126.132","82.102.156.13","QUIC","80","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4915","9.406564706","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4916","9.438609516","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4917","9.438609764","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4918","9.438609790","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4919","9.438609814","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4920","9.438609839","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4921","9.438609864","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4922","9.438609888","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4923","9.438609914","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4924","9.438639844","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4925","9.438639877","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4926","9.438856240","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4927","9.441066852","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4928","9.441067150","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4929","9.441067187","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4930","9.441067213","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4931","9.441067237","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4932","9.441067262","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4933","9.443263069","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4934","9.443263263","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4935","9.443263299","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4936","9.443263335","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4937","9.443263371","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4938","9.443263407","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4939","9.443263443","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4940","9.443263481","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4941","9.443315843","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4942","9.443315970","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4943","9.443316012","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4944","9.443316048","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4945","9.443316084","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4946","9.443496320","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4947","9.444993960","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4948","9.444994089","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4949","9.444994129","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4950","9.445507597","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4951","9.448913024","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4952","9.468127463","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4953","9.468127765","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4954","9.468127791","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4955","9.468127816","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4956","9.468486012","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4957","9.468486147","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4958","9.468486174","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4959","9.468486200","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4960","9.468486227","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4961","9.468486253","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4962","9.468486281","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4963","9.468486306","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4964","9.468509211","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4965","9.468509247","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4966","9.468509275","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4967","9.468509300","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4968","9.468509333","142.250.75.142","192.168.126.132","QUIC","83","Protected Payload (KP0)"
"4969","9.468509359","142.250.75.142","192.168.126.132","QUIC","65","Protected Payload (KP0)"
"4970","9.468558299","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4971","9.468558325","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4972","9.468856698","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4973","9.470715903","192.168.126.132","82.102.156.13","QUIC","81","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4974","9.471865184","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4975","9.471865426","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4976","9.471865460","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4977","9.471865484","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4978","9.471865508","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4979","9.471865531","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4980","9.471865555","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4981","9.471865579","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4982","9.471884596","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4983","9.471884633","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4984","9.471884656","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4985","9.471884680","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4986","9.471884713","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4987","9.471884736","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4988","9.471884760","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4989","9.471884783","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4990","9.471902416","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4991","9.471902442","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4992","9.471902467","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4993","9.471902490","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4994","9.471902513","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4995","9.471902536","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4996","9.471902559","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4997","9.471902582","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"4998","9.476195180","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"4999","9.476405192","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5000","9.482417035","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5001","9.482417307","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5002","9.482417346","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5003","9.482417372","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5004","9.482417397","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5005","9.482417423","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5006","9.482417449","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5007","9.482417473","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5008","9.482440438","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5009","9.482440464","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5010","9.482440496","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5011","9.482440518","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5012","9.482440542","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5013","9.482440566","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5014","9.482440587","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5015","9.482440618","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5016","9.482473603","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5017","9.482473628","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5018","9.482473651","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5019","9.482473673","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5020","9.482473697","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5021","9.482473718","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5022","9.482473740","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5023","9.482473762","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5024","9.482489233","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5025","9.482489259","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5026","9.482489284","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5027","9.482489311","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5028","9.482542632","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5029","9.482542659","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5030","9.482606752","142.250.75.142","192.168.126.132","QUIC","83","Protected Payload (KP0)"
"5031","9.482799696","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5032","9.482953892","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5033","9.483063228","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5034","9.483195768","192.168.126.132","142.250.75.142","QUIC","80","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"5035","9.489469601","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5036","9.489469799","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5037","9.489959832","192.168.126.132","82.102.156.13","QUIC","75","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5038","9.496758284","192.168.126.132","82.102.156.13","QUIC","76","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5039","9.507218862","192.168.126.132","142.250.75.142","QUIC","1049","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"5040","9.513635228","192.168.126.132","142.250.75.142","QUIC","303","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"5041","9.517262500","192.168.126.132","142.250.75.142","QUIC","419","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"5042","9.523447748","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5043","9.523448062","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5044","9.523448108","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5045","9.523448134","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5046","9.523448159","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5047","9.523448183","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5048","9.523448207","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5049","9.523448231","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5050","9.523477018","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5051","9.523477045","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5052","9.523477080","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5053","9.523477105","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5054","9.523477130","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5055","9.523477154","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5056","9.523477177","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5057","9.523477212","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5058","9.523496976","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5059","9.523497003","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5060","9.523497029","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5061","9.523497053","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5062","9.523497076","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5063","9.523497101","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5064","9.523497124","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5065","9.523497149","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5066","9.523512769","82.102.156.13","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"5067","9.523512796","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"5068","9.524812435","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f445b524e7adb50a"
"5069","9.525004055","192.168.126.132","82.102.156.13","QUIC","74","Protected Payload (KP0), DCID=f445b524e7adb50a"
